,name,brain_neurons,left,right,sink,preliminary_LN,partially_differentiated,motor,unsplittable,class1,all_class1,n_class1,class2,all_class2,n_class2,merge_class,paper_clustered_neurons,center,ipsilateral_axon,contralateral_axon,bilateral_axon,incomplete,MBON_special-cases,accessory_neurons,duplicated_neurons,developmental_defect,missing_axon,missing_dendrite,duplicated_neurons_to_delete,brain_and_inputs,very_incomplete,axon_lat,outputs,inputs,a1_ascending,sensory,a1_sensory,reconstruction_incomplete,io,sensories,PNs,LHNs,MBINs,KCs,MB-FBNs,CNs,dSEZs,dVNCs,RGNs,pre-dVNCs,ascendings,MBONs,pre-dSEZs,FFNs,PNs-somato,LNs,simple_group,all_simple_groups,n_simple_groups,color,hemisphere,pair,pair_id,lineage,axon_output,axon_input,dendrite_output,dendrite_input,considered,selected,selected_lcc,sum_walk_sort,predicted_pair,predicted_pair_id,has_valid_predicted_pair,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,has_embedding,dc_level_1_n_components=10_min_split=32,dc_level_2_n_components=10_min_split=32,dc_level_3_n_components=10_min_split=32,dc_level_4_n_components=10_min_split=32,dc_level_5_n_components=10_min_split=32,dc_level_6_n_components=10_min_split=32,dc_level_7_n_components=10_min_split=32,dc_level_8_n_components=10_min_split=32,dc_level_0_n_components=10_min_split=32,sum_signal_flow,sum_signal_flow_asc,sum_rank_signal_flow,_inds
13242336,BAla12 ascending 2 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12500843,575,BAla12_r,227.0,42.0,3.0,55.0,True,True,True,0.7142857142857143,12500843.0,575.0,True,-0.0026415027084369,0.019748602935745,0.0022317733758553,-0.0195226635366437,-0.0588698223232647,-0.0016137117734169,-0.0392635471861447,-0.0456490787933542,-0.0246220199676051,-0.0094884129840499,0.0187164843143557,-0.0110748423072772,0.0053911823542317,0.0148772044732175,0.0051933651988998,0.0299803844483192,True,1.0,3.0,7.0,15.0,32.0,65.0,118.0,192.0,0.0,-0.1533702959141243,0.1533702959141243,1556.0,2464
16841026,BLA ipsilateral right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12509506,576,BLAl_r,84.0,3.0,3.0,105.0,True,True,True,0.6,12509506.0,576.0,True,-0.0018804740984501,0.0318540960863262,0.002766927158327,-0.0444571251440812,-0.0576745058720763,0.0146468353482648,-0.0275751572764779,-0.0228780945836413,-0.0100144742860695,-0.0075928484430656,0.0314864993698731,-0.0379182880808923,-0.0006486010882435,0.0069450159072867,-0.0248241058863594,0.0464701289213186,True,1.0,3.0,7.0,16.0,33.0,67.0,67.0,67.0,0.0,-0.3362936096361846,0.3362936096361846,1801.0,1541
14756061,DALv1_PB3_right,True,False,True,False,False,False,False,False,CX,['CX'],1,,[],0,CX,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,12551020,577,DALv1_r,346.0,38.0,0.0,227.0,True,True,True,0.8571428571428572,12551020.0,577.0,True,-0.0045687463951231,0.0453096280348662,-0.0051180399867819,-0.0154909090157376,-0.1001596498033651,-0.015066206178574,-0.0221103132469878,-0.1909746660183707,-0.0810374349979604,-0.0511590806933481,0.0245356026345842,0.0312924942647783,0.0214011258293471,0.1189580152929681,0.1147242147926348,-0.0300878580181764,True,2.0,6.0,14.0,29.0,60.0,110.0,110.0,110.0,0.0,-0.7571303322283529,0.7571303322283529,2306.0,2707
13768622,neuron 13768623,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12585379,578,BAla12_r,252.0,46.0,0.0,64.0,True,True,True,0.4666666666666667,12585379.0,578.0,True,-0.0039211877118117,0.0365989374195677,0.0187362684346126,-0.0469630901111863,-0.0768449594643414,0.0453605998141233,-0.0233782866425251,-0.0492680441353248,-0.0174931054598649,0.0047346292579798,0.0074093527075025,-0.0137725653047426,-0.0347491262938116,-0.0212883516535862,-0.0169032498227389,0.0070700090529845,True,2.0,5.0,12.0,26.0,54.0,99.0,163.0,232.0,0.0,0.4309740507311735,-0.4309740507311735,901.0,2496
9015568,scythe right,True,False,True,False,False,False,False,False,LHN;CN,['LHN' 'CN'],2,,[],0,LHN;CN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,LHNs,['LHNs' 'CNs' 'pre-dVNCs' 'pre-dSEZs'],4,#D4E29E,R,12587013,579,CPc_r,120.0,15.0,0.0,111.0,True,True,True,0.625,12587013.0,579.0,True,-0.0253002352426243,0.0384399628674799,-0.0058281401322372,0.0037400496471608,-0.0776423981688746,0.055775503033634,0.0145523258921746,-0.0363961677494259,-0.0345176504112487,0.0399105976270862,0.0066609202637812,-0.0086093266385382,-0.0324810070881375,-0.0187612597083304,-0.0205520155340071,-0.0388883086891716,True,2.0,6.0,13.0,27.0,56.0,102.0,170.0,240.0,0.0,-0.7043802005055603,0.7043802005055603,2244.0,2774
15706875,CP1 v 5; right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,12598741,580,CPe_r,195.0,47.0,0.0,85.0,True,True,True,0.8461538461538461,12598741.0,580.0,True,-0.0031492665011203,0.0254293092075229,-0.0164708868527327,0.0742459647582078,-0.097486430759226,-0.0698388684068824,0.0626734150667128,0.0239257312577712,0.0770165163309782,-0.0786443882288252,-0.0101704970418064,0.0015310215022835,-0.0734118347617476,-0.0379266727295661,-0.0262708836350423,-0.0805428740829404,True,1.0,3.0,8.0,17.0,35.0,71.0,128.0,200.0,0.0,-1.1490814244626444,1.1490814244626444,2679.0,1569
2568522,Another Upper Comissure PN right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,12612426,581,BAmd2_v_r,246.0,38.0,3.0,105.0,True,True,True,0.25,12612426.0,581.0,True,-0.0031763017923195,0.0181126051280093,0.0044201005051988,-0.0157531308034635,-0.0375825915586529,0.042971318029649,-0.014092799173294,-0.0274733638296931,-0.0113510556278047,0.0138870769192356,0.0024452321663747,-0.0084572722198735,-0.036233194265175,-0.037124061908855,-0.0159743703516026,-0.0007002201641732,True,1.0,3.0,7.0,15.0,32.0,65.0,118.0,192.0,0.0,0.5626353804476489,-0.5626353804476489,796.0,2308
3844799,L right (PN to LH),True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,12617396,582,BAlp4_r,329.0,27.0,0.0,179.0,True,True,True,0.2222222222222222,12617396.0,582.0,True,-0.0070323592169598,0.040257524578963,0.043465352217873,-0.0488740236164039,-0.0501019421586957,0.0263905418894502,-0.0313740782202932,0.0454134366474797,-0.0056928045911791,0.0074214019844801,0.032596186785578,-0.0560450556159361,-0.0387586255393746,-0.0574930751428358,-0.0808105923988527,0.0247771498662228,True,2.0,6.0,14.0,29.0,59.0,108.0,176.0,246.0,0.0,0.7394693517460238,-0.7394693517460238,628.0,2451
2357110,IPC pair 1; IPC 6 right,True,False,True,False,False,False,False,False,RGN,['RGN'],1,IPC,['RGN_subclass_IPC'],1,RGN-IPC,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,RGNs,['RGNs'],1,#9467BD,R,12634154,583,Dilp_r,8.0,1.0,0.0,110.0,True,True,True,1.0,12634154.0,583.0,True,-0.002460607578405,0.0154548725634931,-0.0114586131644442,-0.0174331167919778,0.0189244835882771,-0.0235499223505705,-0.0072844946399727,-0.0128597057805301,0.0299379679156094,-0.0054599009898943,0.0248359591017235,-0.0213659730914578,-0.0174878468789408,-0.0063668371301575,0.0105283714303637,-0.025215456797939,True,1.0,3.0,7.0,15.0,32.0,66.0,119.0,194.0,0.0,-1.320284919375912,1.320284919375912,2768.0,2319
12990900,UNK ipsilateral 1 right; DPLc ant med 2 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,12654063,584,DPMl34_post_r,172.0,12.0,0.0,26.0,True,True,True,0.8571428571428572,12654063.0,584.0,True,-0.0007978681926131,0.0151542774732357,-0.0071341009992717,-0.0229009896741223,-0.0371591383476358,-0.0247572167187405,-0.0405077207449973,-0.0351599905845843,-0.0207354945755996,0.0013402957260077,0.0068033325417428,-0.0011937681780043,0.0285057122906213,0.0323870220227142,0.0147609570037701,0.0425963978183189,True,1.0,3.0,7.0,16.0,33.0,68.0,122.0,122.0,0.0,-0.2015964496240413,0.2015964496240413,1623.0,2481
17425996,Hairbrush_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,PNs-somato,['pre-dVNCs' 'PNs-somato'],2,#21CEF7,R,12667895,585,DPLp_r,435.0,77.0,9.0,148.0,True,True,True,0.4615384615384615,12667895.0,585.0,True,-0.0027618013599143,0.0581955116690147,0.0288563444335621,-0.1016658646676665,-0.1048608993154363,0.0173393314043046,-0.0613419455872772,0.0090474122662524,0.0098401744010223,0.0072393080248464,0.0283963491556627,-0.0481488525708536,0.0200667059654315,0.0074572460190044,-0.0523424873828923,0.0644249756428244,True,2.0,6.0,14.0,29.0,59.0,108.0,176.0,246.0,0.0,0.180483342519173,-0.180483342519173,1184.0,1693
17847543,R1; Neuron 17847544,True,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,FFNs,['pre-dVNCs' 'FFNs'],2,#FF9CFF,R,12670738,586,BAla12_r,312.0,52.0,0.0,114.0,True,True,True,0.6,12670738.0,586.0,True,-0.0161827807627265,0.0264239452840921,0.0145806877806714,-0.0396142967460957,-0.0833666477958222,0.032827728551369,-0.0275367448718187,-0.0649790656404761,-0.0307525026463738,0.0004844068509166,0.0226170889104259,-0.0334681356527433,-0.0326452120729508,-0.0200535682759015,-0.0263834548380373,0.0144853460721364,True,2.0,6.0,14.0,29.0,59.0,108.0,176.0,246.0,0.0,0.1597027876421846,-0.1597027876421846,1207.0,1896
2914206,DN1-1 - PDL007 right ,True,False,True,False,True,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LHNs,['LHNs'],1,#D4E29E,R,12745771,587,DPLc_ant_lat_r,198.0,46.0,67.0,98.0,True,True,True,0.3636363636363636,12745771.0,587.0,True,-0.010581733599523,0.0361209663940203,0.0339380792528821,-0.061159847518753,-0.0321583727231246,0.040746038190987,0.071349586920927,0.0420936544993849,0.0608501421196249,0.0663243145998862,-0.1018101757873365,0.0720473989445519,0.1353135121893073,0.0398464715225302,0.0437449127171731,-0.0163271636790302,True,2.0,5.0,12.0,26.0,53.0,97.0,159.0,228.0,0.0,0.5931934895374943,-0.5931934895374943,765.0,2228
15585114,SLU_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,12782494,588,DPMpl12_r,199.0,15.0,0.0,70.0,True,True,True,0.8461538461538461,12782494.0,588.0,True,-0.0064994026054196,0.0504562401159922,-0.0121410294804817,-0.0100896690585523,-0.0631756852159282,-0.010644076238261,-0.0353458158709667,-0.0321380935819577,-0.0009876232071968,0.0170745357595817,0.0150224962470633,-0.00221805154143,0.0471807786637644,-0.0119865394478106,-0.0143653466277116,0.0331983218474903,True,1.0,3.0,7.0,15.0,31.0,64.0,115.0,185.0,0.0,-0.3895342239311022,0.3895342239311022,1875.0,2715
16405545,Tomato Vine_right,True,False,True,False,False,False,False,False,dSEZ;CN,['dSEZ' 'CN'],2,,[],0,dSEZ;CN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,CNs,['CNs' 'dSEZs' 'pre-dVNCs' 'pre-dSEZs'],4,#8C7700,R,12789813,589,DPMpm1_r,324.0,28.0,2.0,326.0,True,True,True,0.8,12789813.0,589.0,True,-0.0158931584220774,0.1075756784331422,-0.071251248056746,0.0360191804035377,-0.0633243353048813,-0.0689066574973649,-0.0649758274171411,-0.1006817917526997,-0.0122252972785399,0.1466751398073346,0.0260143445879055,-0.0293389184984604,0.0551074941620024,0.0467244956860035,0.0310088115954297,-0.0507357837442739,True,2.0,6.0,13.0,27.0,55.0,55.0,55.0,55.0,0.0,-1.1949964796554002,1.1949964796554002,2704.0,1784
19091931,Neuron 19091932 gap,True,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,FFNs,['FFNs'],1,#FF9CFF,R,12832017,590,ni-neurons MB_r,214.0,11.0,0.0,87.0,True,True,True,0.625,12832017.0,590.0,True,-0.0324976539466543,0.0699063924978094,-0.0371576113959644,-0.0041641167077073,-0.0302967085200916,0.0320322520727374,0.0506070212372429,-0.0558170752577328,-0.1096783601344547,-0.0642534248423437,-0.0167429316627272,0.02976602926776,-0.0223329921635217,0.0829080721351201,0.0782357568699074,0.0116766672796875,True,2.0,6.0,13.0,28.0,58.0,106.0,172.0,241.0,0.0,-0.4183288787736357,0.4183288787736357,1917.0,1549
17125520,LH bilateral axon 5_right,True,False,True,False,True,False,False,False,LHN;CN,['LHN' 'CN'],2,,[],0,LHN;CN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,LHNs,['LHNs' 'CNs'],2,#D4E29E,R,12839441,591,BLVa12_r,221.0,126.0,43.0,77.0,True,True,True,0.5555555555555556,12839441.0,591.0,True,-0.0159389599515711,0.078193544228752,0.0314395577407113,-0.0874387070257154,-0.1237454810816398,0.1189580054658774,0.0622132339096225,-0.1464091823530803,-0.0560882558210408,0.0315996537648848,-0.0811632420279424,0.1029789552296217,-0.1533641843722444,0.0606589037691796,0.0490333563614416,-0.0157336824344064,True,2.0,6.0,14.0,29.0,59.0,108.0,176.0,246.0,0.0,-0.3779989274595096,0.3779989274595096,1862.0,1578
10495502,U1: WB_DPMpl1_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12840470,592,DPMpm1_r,219.0,25.0,5.0,291.0,True,True,True,0.4,12840470.0,592.0,True,-0.0170530226919405,0.1089797954296995,0.0840098379928857,-0.1436670079711023,-0.0969909075517641,0.0960760006886628,0.0811976461505272,0.0176964616794885,0.0772456628333424,0.0776368764662164,-0.0500447503686408,0.0362731435931919,0.0741515686028471,-0.0704272826503314,-0.0601279911907194,-0.0220111516155299,True,2.0,5.0,12.0,26.0,54.0,99.0,164.0,164.0,0.0,0.0196436181662553,-0.0196436181662553,1377.0,2852
11465297,CC ; DPLm post 1_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12866697,593,unk,187.0,86.0,0.0,82.0,True,True,True,0.6396103896103895,12866697.0,593.0,True,-0.0163725952119884,0.0783229417724267,-0.0336716012925559,-0.0279201243714267,-0.063680961799388,0.0151909596942639,0.0285947600218686,-0.1276623537182311,-0.0219385690750567,0.0195289109615241,-0.0771921668921646,0.0852933965298292,-0.17410040026215,0.1452297145514516,0.1652582547185403,0.01964300586302,True,2.0,6.0,14.0,29.0,59.0,107.0,174.0,244.0,0.0,-0.6941238482158992,0.6941238482158992,2229.0,2531
17340931,CG_right ,True,False,True,False,False,False,False,False,CN,['CN'],1,,[],0,CN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,CNs,['CNs'],1,#8C7700,R,12868041,594,unk,205.0,93.0,0.0,69.0,True,True,True,0.6,12868041.0,594.0,True,-0.0110409833315017,0.0827542701408334,-0.0344998076665145,-0.0409991959728593,-0.0380151849548262,0.0291740777844714,0.0283575003342683,-0.1408480969645895,-0.0452811691679213,0.0202474675677352,-0.082255906671362,0.1072997472629654,-0.1948448654477882,0.1449408851807501,0.164273453578528,0.000505145365348,True,2.0,6.0,14.0,29.0,59.0,107.0,174.0,244.0,0.0,-0.7223032895481524,0.7223032895481524,2263.0,1918
13953356,IL; DAMd23_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,12869029,595,DAMd23_r,87.0,12.0,0.0,86.0,True,True,True,0.6666666666666666,12869029.0,595.0,True,-0.0229778224835767,0.0799846301113225,-0.0588230591698974,0.051697643610674,0.0252746489455016,0.0214824278347696,-0.0091123211957058,0.0254851484380369,-0.0738806238633371,0.0607206787914204,0.0022507776952558,-0.0075471494972449,0.0008833157789099,-0.0071104777363679,-0.0128524035182002,-0.0014287693240837,True,2.0,6.0,14.0,29.0,59.0,107.0,174.0,243.0,0.0,-0.7409486985394595,0.7409486985394595,2290.0,2670
4884579,MBE1b right,True,False,True,False,False,False,False,False,MBIN,['MBIN'],1,DAN,['MBIN_subclass_DAN'],1,MBIN-DAN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,MBINs,['MBINs'],1,#FF8734,R,12871993,596,DALcm12-m_r,450.0,392.0,0.0,231.0,True,True,True,0.4545454545454546,12871993.0,596.0,True,-0.2630987150586409,0.0662168195246916,-0.0955863588283938,0.1903615928766623,0.072668890690836,0.2951638352877256,-0.2819295117712421,-0.0561402548989601,0.3236856819027922,-0.295609889145341,-0.1051223590763811,0.1086429485443508,0.1313135806257687,-0.0107753759047605,7.379782867838297e-06,0.105338953191685,True,2.0,6.0,13.0,28.0,57.0,103.0,103.0,103.0,0.0,-0.0560253238104392,0.0560253238104392,1452.0,2007
7563413,Maxillary Nerve LN 1 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,LNs,['pre-dSEZs' 'LNs'],2,#63878a,R,12882387,597,BAlc post_r,154.0,21.0,5.0,30.0,True,True,True,0.1999999999999999,12882387.0,597.0,True,-0.0024291731584878,0.0347967408545902,0.0735198700413164,0.0316897209278373,0.020037127755772,-0.0164068911716505,-0.0140452030299827,0.0008276050753997,-0.0082114585216202,-0.0091028962484348,-0.0083923727969601,-0.0224640141750972,0.0007078219360221,0.0042809195538702,0.0161433966775731,0.0011799832320816,True,2.0,5.0,12.0,25.0,52.0,96.0,157.0,226.0,0.0,1.360219155259489,-1.360219155259489,279.0,2179
10663559,BLAv12_lat pointer 1 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,12923749,598,BLAv12_lat_r,59.0,4.0,0.0,77.0,True,True,True,0.9,12923749.0,598.0,True,-0.0001020710960778,0.0036062872039825,-0.0009058272419493,-0.0198739710156678,-0.0265829970636956,-0.0148945779302816,-0.0544769692613906,0.05535169667289,-0.0203369814297616,-0.0139049538206907,-0.0245792771687578,0.0285653505747269,-0.0054439407709926,0.0042023232530084,0.0133901744508928,-0.0398043347855367,True,1.0,4.0,10.0,22.0,45.0,87.0,149.0,219.0,0.0,0.24068554835751,-0.24068554835751,1115.0,2847
16852421,BAlp_ant bilateral 2 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,12935706,599,BAlp_ant_r,355.0,77.0,0.0,201.0,True,True,True,0.8571428571428572,12935706.0,599.0,True,-0.0050221693640969,0.048482062009779,-0.0278471110330564,0.1095704302543311,-0.1465292390934326,-0.1085105100012038,0.0265832965639963,-0.0002396627312985,0.0476662339512469,0.0441200563590816,-0.0046958226517139,0.0161492798544048,0.0547398210064314,0.0697375796805816,0.0522680482163175,0.18164127753558,True,1.0,3.0,8.0,17.0,36.0,73.0,130.0,201.0,0.0,-1.032399867713229,1.032399867713229,2595.0,1565
9275210,PVL005 - 2 Right (V1); BLVa34 a 11,True,False,True,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,LNs,['LHNs' 'LNs'],2,#63878a,R,12948470,600,BLVa34_r,315.0,33.0,2.0,93.0,True,True,True,0.3333333333333333,12948470.0,600.0,True,-0.0111690214449716,0.0371077662892982,0.0291542148711899,-0.0652047845125267,-0.0355340734641176,0.0484237939000993,0.0711681694377579,0.0360376252032974,0.0626699532984797,0.069719383096716,-0.1094689562653131,0.0698339772674798,0.1274710270563776,0.0440978696865669,0.0348485147163629,-0.0099233474340561,True,2.0,5.0,12.0,26.0,53.0,97.0,159.0,228.0,0.0,0.7267390081831763,-0.7267390081831763,641.0,2844
4142619,DALv23 LAL 3 right,True,False,True,False,False,False,False,False,CX,['CX'],1,,[],0,CX,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,pre-dVNCs,['pre-dVNCs'],1,#E0B1AD,R,13028455,601,DALv23_r,175.0,23.0,0.0,124.0,True,True,True,0.8888888888888888,13028455.0,601.0,True,-0.0030315238083498,0.0188994772922282,-0.0156120253016872,0.0600906840607033,-0.0692388903244209,-0.0430063008882229,0.0418698029139964,0.0277614352093023,0.0559232908238203,-0.0341382809808338,-0.0027251496687487,0.0004025682544496,-0.050639367999323,-0.018251235696024,-0.0116161875263034,-0.0624728790690719,True,1.0,3.0,8.0,18.0,38.0,78.0,137.0,209.0,0.0,-1.0011481109101883,1.0011481109101883,2567.0,2336
8075484,M ; F6 pair_right,True,False,True,False,False,False,False,False,CN,['FBN' 'CN'],2,,[],0,CN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,LNs,['MB-FBNs' 'CNs' 'LNs'],3,#63878a,R,13197236,602,DAMv12_lat_r,189.0,20.0,0.0,213.0,True,True,True,0.5,13197236.0,602.0,True,-0.0310947597896181,0.1329732016287061,-0.0933115176609356,-0.066873039308983,0.1394093885942118,-0.0919603025251874,0.0434208459021071,0.0059267312518637,-0.0062549281396957,-0.0171475594293272,-0.0391771874639928,0.0493105223764738,-0.1138985985601143,-0.0382314477344867,-0.0495707268413999,-0.0190417271361359,True,2.0,6.0,14.0,30.0,61.0,111.0,111.0,111.0,0.0,-0.7790583158550741,0.7790583158550741,2339.0,2128
11234536,Headphone-2_right,True,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,FFNs,['pre-dVNCs' 'FFNs'],2,#FF9CFF,R,13199414,603,DPLam_r,303.0,30.0,29.0,139.0,True,True,True,0.4545454545454545,13199414.0,603.0,True,-0.0368616085710566,0.103084995466336,-0.0522522861388645,-0.0897462205553518,0.0627727933673218,-0.1112184624745303,-0.0345403272656169,-0.0119958202958818,0.0590387049485766,0.1060440366659109,0.0004304201507293,-0.0371543773026206,-0.0684267238130196,-0.0555328470029798,-0.0556236188819911,0.0038332786575307,True,2.0,6.0,14.0,29.0,60.0,109.0,177.0,248.0,0.0,-0.0805844662937797,0.0805844662937797,1479.0,2545
8847957,Bridge II_right,True,False,True,False,False,False,False,False,LHN,['LHN'],1,,[],0,LHN,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LHNs,['LHNs'],1,#D4E29E,R,13206239,604,BLDc_r,283.0,45.0,0.0,174.0,True,True,True,0.5,13206239.0,604.0,True,-0.0303744469057327,0.1204517056105284,0.0141522901625225,-0.1136630600724438,0.0249511692923485,0.0209158288528657,0.0900536837652031,0.05065292019476,0.0464936223804192,0.0183082876004075,0.012014894662332,0.0169581450026299,-0.0492832233407674,-0.0429927250623971,0.0543207935209894,0.0257600084990174,True,2.0,6.0,14.0,30.0,61.0,112.0,180.0,249.0,0.0,-0.0959832508583806,0.0959832508583806,1496.0,2730
